row,variant,area,notes,country_code,period,age,age_interval_width,death_rate,q,p,l,d,L,S,T,e,a,sex
56211,Estimates,Guinea-Bissau,NA,624,2010-2015,35,5,0.0059597235,0.029372811,0.97062719,76156.846,2236.9406,375343.03,0.96687245,2549595.7,33.478221,2.5675696,male
56212,Estimates,Guinea-Bissau,NA,624,2010-2015,40,5,0.0076423765,0.03752015,0.96247985,73919.905,2773.4859,362908.83,0.95770131,2174252.7,29.41363,2.5876223,male
56213,Estimates,Guinea-Bissau,NA,624,2010-2015,45,5,0.0097965945,0.047857466,0.95214253,71146.419,3404.8873,347558.26,0.94392198,1811343.9,25.459382,2.5993816,male
56214,Estimates,Guinea-Bissau,NA,624,2010-2015,50,5,0.013581469,0.065774182,0.93422582,67741.532,4455.6438,328067.88,0.92231661,1463785.6,21.608393,2.6120673,male
56215,Estimates,Guinea-Bissau,NA,624,2010-2015,55,5,0.019216562,0.091878217,0.90812178,63285.888,5814.5945,302582.46,0.88804244,1135717.7,17.945829,2.6185816,male
56216,Estimates,Guinea-Bissau,NA,624,2010-2015,60,5,0.029080371,0.13596479,0.86403521,57471.293,7814.0721,268706.06,0.83520304,833135.28,14.496547,2.6132288,male
56217,Estimates,Guinea-Bissau,NA,624,2010-2015,65,5,0.044259702,0.20003022,0.79996978,49657.221,9932.9447,224424.12,0.75208148,564429.21,11.366508,2.5976927,male
56218,Estimates,Guinea-Bissau,NA,624,2010-2015,70,5,0.072355073,0.30743083,0.69256917,39724.277,12212.467,168785.22,0.62451158,340005.09,8.5591261,2.5569099,male
56219,Estimates,Guinea-Bissau,NA,624,2010-2015,75,5,0.11991615,0.45944489,0.54055511,27511.809,12640.16,105408.33,0.46116459,171219.87,6.2235045,2.4564626,male
56220,Estimates,Guinea-Bissau,NA,624,2010-2015,80,5,0.19475993,0.63660693,0.36339307,14871.649,9467.3948,48610.588,0.261366817105833,65811.541,4.4253022,2.2803863,male
56221,Estimates,Guinea-Bissau,NA,624,2010-2015,85,15,0.314183414370661,NA,NA,5404.2542,5404.2542,17200.953,NA,17200.953,3.1828542,3.1828542,male
56222,Estimates,Liberia,NA,430,2010-2015,0,1,0.067059836,0.06375,0.93625,1e5,6375,95064.354,0.92846455,5979109.1,59.791091,0.22578125,male
56223,Estimates,Liberia,NA,430,2010-2015,1,4,0.0056884682,0.022429907,0.97757009,93625,2100,369167.92,0.97956815,5884044.7,62.846939,1.4609212,male
56224,Estimates,Liberia,NA,430,2010-2015,5,5,0.0025313825,0.012577317,0.98742268,91525,1151.139,454747.15,0.98955167,5514876.8,60.255414,2.5,male
56225,Estimates,Liberia,NA,430,2010-2015,10,5,0.0016653503,0.0082922277,0.99170777,90373.861,749.40064,449995.8,0.99008515,5060129.6,55.991075,2.5,male
56226,Estimates,Liberia,NA,430,2010-2015,15,5,0.0024887855,0.012372057,0.98762794,89624.46,1108.839,445534.16,0.98434677,4610133.8,51.438344,2.6659003,male
56227,Estimates,Liberia,NA,430,2010-2015,20,5,0.0037857521,0.018756914,0.98124309,88515.621,1660.2799,438560.11,0.98100861,4164599.7,47.049318,2.5799301,male
56228,Estimates,Liberia,NA,430,2010-2015,25,5,0.0037936052,0.018791331,0.98120867,86855.342,1632.1275,430231.25,0.97997624,3726039.6,42.899371,2.5213574,male
56229,Estimates,Liberia,NA,430,2010-2015,30,5,0.0043566194,0.021553073,0.97844693,85223.214,1836.8222,421616.4,0.97694302,3295808.3,38.672659,2.5502968,male
56230,Estimates,Liberia,NA,430,2010-2015,35,5,0.0050445457,0.024918024,0.97508198,83386.392,2077.8242,411895.2,0.97161603,2874191.9,34.468357,2.5759444,male
56231,Estimates,Liberia,NA,430,2010-2015,40,5,0.0065973966,0.032472646,0.96752735,81308.568,2640.3043,400203.98,0.96290645,2462296.7,30.283361,2.5991924,male
56232,Estimates,Liberia,NA,430,2010-2015,45,5,0.0086746503,0.042493051,0.95750695,78668.263,3342.8545,385358.99,0.94952356,2062092.7,26.212511,2.6121229,male
56233,Estimates,Liberia,NA,430,2010-2015,50,5,0.012324774,0.059869926,0.94013007,75325.409,4509.7266,365907.44,0.9286183,1676733.7,22.259869,2.6230035,male
56234,Estimates,Liberia,NA,430,2010-2015,55,5,0.017708942,0.084971182,0.91502882,70815.682,6017.2922,339788.35,0.89625366,1310826.3,18.510396,2.6251668,male
56235,Estimates,Liberia,NA,430,2010-2015,60,5,0.026829483,0.12609199,0.87390801,64798.39,8170.5583,304536.55,0.84671632,971037.95,14.985526,2.6188404,male
56236,Estimates,Liberia,NA,430,2010-2015,65,5,0.040968301,0.18655005,0.81344995,56627.832,10563.925,257856.06,0.76749313,666501.4,11.769856,2.606657,male
56237,Estimates,Liberia,NA,430,2010-2015,70,5,0.067433238,0.28971107,0.71028893,46063.907,13345.224,197902.76,0.64311586,408645.34,8.8712697,2.570908,male
56238,Estimates,Liberia,NA,430,2010-2015,75,5,0.11301147,0.4396102,0.5603898,32718.683,14383.467,127274.4,0.48096819,210742.58,6.4410472,2.4749472,male
56239,Estimates,Liberia,NA,430,2010-2015,80,5,0.18511908,0.61804852,0.38195148,18335.216,11332.053,61214.94,0.26660746646207,83468.18,4.5523422,2.3119486,male
56240,Estimates,Liberia,NA,430,2010-2015,85,15,0.314703078903867,NA,NA,7003.163,7003.163,22253.24,NA,22253.24,3.1775984,3.1775984,male
56241,Estimates,Mali,NA,466,2010-2015,0,1,0.090040002,0.08459913,0.91540087,1e5,8459.913,93957.273,0.89604348,5559123.4,55.591234,0.2857225,male
56242,Estimates,Mali,NA,466,2010-2015,1,4,0.01313,0.050785035,0.94921496,91540.087,4648.8666,354064.46,0.95971599,5465166.1,59.702435,1.3981028,male
56243,Estimates,Mali,NA,466,2010-2015,5,5,0.00417,0.020634881,0.97936512,86891.22,1792.99,429973.63,0.98381966,5111101.6,58.821842,2.5,male
56244,Estimates,Mali,NA,466,2010-2015,10,5,0.00234,0.011631953,0.98836805,85098.23,989.85862,423016.51,0.98594449,4681128,55.008524,2.5,male
56245,Estimates,Mali,NA,466,2010-2015,15,5,0.00351,0.017405146,0.98259485,84108.372,1463.9185,417070.79,0.9800345,4258111.5,50.626488,2.6289222,male
56246,Estimates,Mali,NA,466,2010-2015,20,5,0.0045,0.022256145,0.97774385,82644.453,1839.347,408743.77,0.97631784,3841040.7,46.476691,2.5651696,male
56247,Estimates,Mali,NA,466,2010-2015,25,5,0.00502,0.024791756,0.97520824,80805.106,2003.3004,399063.83,0.97455784,3432296.9,42.476238,2.5232377,male
56248,Estimates,Mali,NA,466,2010-2015,30,5,0.00529,0.026107753,0.97389225,78801.806,2057.3381,388910.79,0.97266632,3033233.1,38.491924,2.5219223,male
56249,Estimates,Mali,NA,466,2010-2015,35,5,0.00588,0.028983052,0.97101695,76744.468,2224.2889,378280.42,0.96785378,2644322.3,34.456195,2.5534132,male
56250,Estimates,Mali,NA,466,2010-2015,40,5,0.00725,0.035619493,0.96438051,74520.179,2654.371,366120.14,0.96202021,2266041.9,30.408433,2.5584577,male
56251,Estimates,Mali,NA,466,2010-2015,45,5,0.00837,0.041021445,0.95897855,71865.808,2948.0393,352214.97,0.95133388,1899921.8,26.437075,2.5868471,male
56252,Estimates,Mali,NA,466,2010-2015,50,5,0.01196,0.058148799,0.9418512,68917.769,4007.4855,335074.04,0.93050836,1547706.8,22.457297,2.6257413,male
56253,Estimates,Mali,NA,466,2010-2015,55,5,0.01725,0.082858421,0.91714158,64910.283,5378.3635,311789.19,0.89874622,1212632.8,18.681674,2.6271174,male
56254,Estimates,Mali,NA,466,2010-2015,60,5,0.02616,0.12313627,0.87686373,59531.92,7330.5384,280219.36,0.85009491,900843.57,15.13211,2.6208785,male
56255,Estimates,Mali,NA,466,2010-2015,65,5,0.04003,0.18267081,0.81732919,52201.381,9535.6684,238213.05,0.77187335,620624.21,11.889038,2.6096215,male
56256,Estimates,Mali,NA,466,2010-2015,70,5,0.06607,0.28473241,0.71526759,42665.713,12148.311,183870.31,0.6482993,382411.16,8.9629619,2.5751149,male
56257,Estimates,Mali,NA,466,2010-2015,75,5,0.11115,0.43415926,0.56584074,30517.402,13249.412,119202.99,0.4861426,198540.85,6.5058243,2.4803397,male
56258,Estimates,Mali,NA,466,2010-2015,80,5,0.1827,0.61312299,0.38687701,17267.989,10587.401,57949.652,0.269583918588783,79337.863,4.594505,2.3184831,male
56259,Estimates,Mali,NA,466,2010-2015,85,15,0.312349067074245,NA,NA,6680.588,6680.588,21388.212,NA,21388.212,3.2015463,3.2015463,male
56260,Estimates,Mauritania,NA,478,2010-2015,0,1,0.075532189,0.071472448,0.92852755,1e5,7147.2448,94625.151,0.9171433,6118569.6,61.185696,0.24798329,male
56261,Estimates,Mauritania,NA,478,2010-2015,1,4,0.0080043502,0.031373923,0.96862608,92852.755,2913.1552,363946.5,0.97662693,6023944.4,64.876313,1.4376535,male
56262,Estimates,Mauritania,NA,478,2010-2015,5,5,0.001647486,0.0082036416,0.99179636,89939.6,737.83225,447853.42,0.99297647,5659997.9,62.9311,2.5,male
56263,Estimates,Mauritania,NA,478,2010-2015,10,5,0.0011701434,0.0058336516,0.99416635,89201.768,520.37204,444707.91,0.99305191,5212144.5,58.430956,2.5,male
56264,Estimates,Mauritania,NA,478,2010-2015,15,5,0.0017357003,0.008643488,0.99135651,88681.396,766.51658,441618.04,0.98905372,4767436.6,53.759152,2.6661421,male
56265,Estimates,Mauritania,NA,478,2010-2015,20,5,0.0026431349,0.013131781,0.98686822,87914.879,1154.4789,436783.96,0.98672244,4325818.6,49.204624,2.5829495,male
56266,Estimates,Mauritania,NA,478,2010-2015,25,5,0.0026538193,0.013182916,0.98681708,86760.4,1143.7551,430984.54,0.98551618,3889034.6,44.824996,2.5366548,male
56267,Estimates,Mauritania,NA,478,2010-2015,30,5,0.003236353,0.016055474,0.98394453,85616.645,1374.6158,424742.23,0.9826237,3458050.1,40.389927,2.5695094,male
56268,Estimates,Mauritania,NA,478,2010-2015,35,5,0.0038267209,0.018958792,0.98104121,84242.029,1597.1271,417361.79,0.97799479,3033307.8,36.00706,2.5904483,male
56269,Estimates,Mauritania,NA,478,2010-2015,40,5,0.0051906869,0.025636456,0.97436354,82644.902,2118.7224,408177.65,0.9700917,2615946.1,31.652842,2.6179714,male
56270,Estimates,Mauritania,NA,478,2010-2015,45,5,0.0071005898,0.034915586,0.96508441,80526.18,2811.6188,395969.75,0.95770714,2207768.4,27.416778,2.6308502,male
56271,Estimates,Mauritania,NA,478,2010-2015,50,5,0.010443219,0.050959682,0.94904032,77714.561,3960.3093,379223.06,0.93834472,1811798.7,23.313503,2.6391375,male
56272,Estimates,Mauritania,NA,478,2010-2015,55,5,0.015370804,0.07415948,0.92584052,73754.252,5469.577,355841.96,0.90903202,1432575.6,19.423634,2.6361423,male
56273,Estimates,Mauritania,NA,478,2010-2015,60,5,0.023409543,0.11089348,0.88910652,68284.675,7572.3253,323471.73,0.86420066,1076733.6,15.768306,2.6293093,male
56274,Estimates,Mauritania,NA,478,2010-2015,65,5,0.036134571,0.16637834,0.83362166,60712.349,10101.22,279544.48,0.79027689,753261.9,12.407062,2.6223403,male
56275,Estimates,Mauritania,NA,478,2010-2015,70,5,0.060444336,0.26383949,0.73616051,50611.129,13353.214,220917.55,0.67014862,473717.42,9.3599456,2.5932311,male
56276,Estimates,Mauritania,NA,478,2010-2015,75,5,0.10346182,0.4111146,0.5888854,37257.915,15317.273,148047.59,0.50796748,252799.87,6.785132,2.5033424,male
56277,Estimates,Mauritania,NA,478,2010-2015,80,5,0.17284313,0.59243407,0.40756593,21940.642,12998.384,75203.36,0.282083826719571,104752.28,4.774349,2.3458354,male
56278,Estimates,Mauritania,NA,478,2010-2015,85,15,0.30262551847317,NA,NA,8942.2583,8942.2583,29548.924,NA,29548.924,3.304414,3.304414,male
56279,Estimates,Niger,NA,562,2010-2015,0,1,0.071760001,0.068076501,0.9319235,1e5,6807.6501,94814.066,0.9069734,5763814.6,57.638146,0.23821994,male
56280,Estimates,Niger,NA,562,2010-2015,1,4,0.01539,0.059270517,0.94072948,93192.35,5523.5587,358672.63,0.96017501,5669000.5,60.831179,1.4478855,male
56281,Estimates,Niger,NA,562,2010-2015,5,5,0.00268,0.013310818,0.98668918,87668.791,1166.9433,435426.6,0.98944118,5310327.9,60.572614,2.5,male
56282,Estimates,Niger,NA,562,2010-2015,10,5,0.00156,0.0077696982,0.9922303,86501.848,672.09325,430829.01,0.99004374,4874901.3,56.356036,2.5,male
56283,Estimates,Niger,NA,562,2010-2015,15,5,0.0026061098,0.012970656,0.98702934,85829.755,1113.2683,426539.56,0.98502808,4444072.3,51.777758,2.6562592,male
56284,Estimates,Niger,NA,562,2010-2015,20,5,0.0033889261,0.016812786,0.98318721,84716.486,1424.3202000000001,420153.44,0.98108899,4017532.7,47.423269,2.5925443,male
56285,Estimates,Niger,NA,562,2010-2015,25,5,0.0042121691,0.020835037,0.97916496,83292.166,1735.3953,412207.92,0.97844483,3597379.3,43.189887,2.5493111,male
56286,Estimates,Niger,NA,562,2010-2015,30,5,0.0044760201,0.022154944,0.97784506,81556.771,1806.8857,403322.71,0.97647618,3185171.4,39.054653,2.5310285,male
56287,Estimates,Niger,NA,562,2010-2015,35,5,0.0051113935,0.025235107,0.97476489,79749.885,2012.4969,393835.01,0.97233290000000006,2781848.7,34.882165,2.5580528,male
56288,Estimates,Niger,NA,562,2010-2015,40,5,0.0062254862,0.03068933,0.96931067,77737.388,2385.7084,382938.74,0.96459689,2388013.6,30.718985,2.5905692,male
56289,Estimates,Niger,NA,562,2010-2015,45,5,0.0084042164,0.041177646,0.95882235,75351.68,3102.8048,369381.52,0.95048691,2005074.9,26.609558,2.6225124,male
56290,Estimates,Niger,NA,562,2010-2015,50,5,0.012210314,0.059285712,0.94071429,72248.875,4283.326,351092.3,0.92877616,1635693.4,22.639707,2.629861,male
56291,Estimates,Niger,NA,562,2010-2015,55,5,0.017709064,0.084921332,0.91507867,67965.549,5771.725,326086.16,0.89812897,1284601.1,18.900768,2.6191539,male
56292,Estimates,Niger,NA,562,2010-2015,60,5,0.0258,0.12149083,0.87850917,62193.824,7555.9796,292867.42,0.85541774,958514.92,15.411738,2.6043218,male
56293,Estimates,Niger,NA,562,2010-2015,65,5,0.0378,0.17331955,0.82668045,54637.845,9469.8069,250523.99,0.78277048,665647.5,12.182902,2.6065793,male
56294,Estimates,Niger,NA,562,2010-2015,70,5,0.0628,0.27265419,0.72734581,45168.038,12315.255,196102.79,0.66091978,415123.51,9.1906474,2.5853198,male
56295,Estimates,Niger,NA,562,2010-2015,75,5,0.1066811,0.42086987,0.57913013,32852.783,13826.746,129608.21,0.49872232,219020.72,6.6667327,2.4935749,male
56296,Estimates,Niger,NA,562,2010-2015,80,5,0.17696035,0.6012,0.3988,19026.036,11438.453,64638.508,0.277075360549092,89412.512,4.6994818,2.3342834,male
56297,Estimates,Niger,NA,562,2010-2015,85,15,0.306271978460014,NA,NA,7587.5833,7587.5833,24774.004,NA,24774.004,3.2650718,3.2650718,male
56298,Estimates,Nigeria,NA,566,2010-2015,0,1,0.084847061,0.079912651,0.92008735,1e5,7991.2651,94184.348,0.9004825,5116480.5,51.164805,0.27224887,male
56299,Estimates,Nigeria,NA,566,2010-2015,1,4,0.012999881,0.050307151,0.94969285,92008.735,4628.6973,356056.9,0.95341833,5022296.1,54.584993,1.4122232,male
56300,Estimates,Nigeria,NA,566,2010-2015,5,5,0.0071115694,0.03493671,0.96506329,87380.038,3052.771,429268.26,0.97308529,4666239.2,53.401662,2.5,male
56301,Estimates,Nigeria,NA,566,2010-2015,10,5,0.0037553885,0.018602295,0.9813977,84327.267,1568.6807,417714.63,0.97697578,4236970.9,50.244377,2.5,male
56302,Estimates,Nigeria,NA,566,2010-2015,15,5,0.005821174,0.028705228,0.97129477,82758.586,2375.6041,408097.08,0.96925565,3819256.3,46.149367,2.6023563,male
56303,Estimates,Nigeria,NA,566,2010-2015,20,5,0.0065059272,0.032011031,0.96798897,80382.982,2573.1421,395550.4,0.96660759,3411159.2,42.436336,2.5265602,male
56304,Estimates,Nigeria,NA,566,2010-2015,25,5,0.0070572122,0.034673917,0.96532608,77809.84,2697.9719,382342.02,0.96439804,3015608.8,38.756137,2.5139912,male
56305,Estimates,Nigeria,NA,566,2010-2015,30,5,0.0074666289,0.03665458,0.96334542,75111.868,2753.1939,368729.89,0.96150445,2633266.8,35.057933,2.5194461,male
56306,Estimates,Nigeria,NA,566,2010-2015,35,5,0.0083482997,0.040904581,0.95909542,72358.674,2959.8012,354535.43,0.95495588,2264536.9,31.295998,2.5478302,male
56307,Estimates,Nigeria,NA,566,2010-2015,40,5,0.010211469,0.04981797,0.95018203,69398.873,3457.311,338565.7,0.94528286,1910001.5,27.522082,2.5620744,male
56308,Estimates,Nigeria,NA,566,2010-2015,45,5,0.012455095,0.060450983,0.93954902,65941.562,3986.2322,320040.35,0.93080804,1571435.8,23.830734,2.5747877,male
56309,Estimates,Nigeria,NA,566,2010-2015,50,5,0.016560881,0.079632212,0.92036779,61955.329,4933.6399,297896.13,0.90739965,1251395.4,20.19835,2.5919369,male
56310,Estimates,Nigeria,NA,566,2010-2015,55,5,0.02285193,0.10833848,0.89166152,57021.69,6177.6429,270310.85,0.86873201,953499.32,16.721695,2.6046525,male
56311,Estimates,Nigeria,NA,566,2010-2015,60,5,0.034394429,0.15888389,0.84111611,50844.047,8078.3,234827.68,0.80874976,683188.47,13.436941,2.5994269,male
56312,Estimates,Nigeria,NA,566,2010-2015,65,5,0.051947269,0.2307908,0.7692092,42765.747,9869.941,189916.83,0.71719589,448360.79,10.48411,2.5773005,male
56313,Estimates,Nigeria,NA,566,2010-2015,70,5,0.083798058,0.3473642,0.6526358,32895.806,11426.825,136207.57,0.58263645,258443.96,7.856441,2.5258696,male
56314,Estimates,Nigeria,NA,566,2010-2015,75,5,0.13596314,0.50408155,0.49591845,21468.98,10822.117,79359.497,0.41868361,122236.38,5.6936279,2.4140544,male
56315,Estimates,Nigeria,NA,566,2010-2015,80,5,0.21604842,0.67933555,0.32066445,10646.863,7232.7928,33226.52,0.225071549035928,42876.888,4.0271849,2.2337384,male
56316,Estimates,Nigeria,NA,566,2010-2015,85,15,0.353776234055526,NA,NA,3414.0707,3414.0707,9650.3676,NA,9650.3676,2.8266455,2.8266455,male
56317,Estimates,Senegal,NA,686,2010-2015,0,1,0.050288414,0.0483,0.9517,1e5,4830,96045.979,0.94761942,6375451.3,63.754513,0.1813625,male
56318,Estimates,Senegal,NA,686,2010-2015,1,4,0.003097174,0.01229379,0.98770621,95170,1170,377763.73,0.98798899,6279405.3,65.980932,1.5074721,male
56319,Estimates,Senegal,NA,686,2010-2015,5,5,0.0016074731,0.0080051949,0.99199481,94e3,752.48832,468118.78,0.99297677,5901641.6,62.783421,2.5,male
56320,Estimates,Senegal,NA,686,2010-2015,10,5,0.0012103209,0.0060333486,0.99396665,93247.512,562.59474,464831.07,0.99284287,5433522.8,58.269896,2.5,male
56321,Estimates,Senegal,NA,686,2010-2015,15,5,0.00178161,0.0088711361,0.99112886,92684.917,822.22051,461504.22,0.98876987,4968691.8,53.608418,2.6644112,male
56322,Estimates,Senegal,NA,686,2010-2015,20,5,0.0027125124,0.013474214,0.98652579,91862.696,1237.7776,456321.46,0.98637414,4507187.5,49.064394,2.5827504,male
56323,Estimates,Senegal,NA,686,2010-2015,25,5,0.0027233001,0.013525722,0.98647428,90624.919,1225.7674,450103.69,0.98517598,4050866.1,44.699252,2.5355012,male
56324,Estimates,Senegal,NA,686,2010-2015,30,5,0.0033052559,0.016394497,0.9836055,89399.151,1465.6541,443431.35,0.98227247,3600762.4,40.277367,2.5680409,male
56325,Estimates,Senegal,NA,686,2010-2015,35,5,0.0039020167,0.019328277,0.98067172,87933.497,1699.603,435570.4,0.97759783,3157331,35.905896,2.5893882,male
56326,Estimates,Senegal,NA,686,2010-2015,40,5,0.0052782661,0.026063448,0.97393655,86233.894,2247.5526,425812.68,0.96964059,2721760.6,31.562539,2.6166125,male
56327,Estimates,Senegal,NA,686,2010-2015,45,5,0.0071995339,0.035393629,0.96460637,83986.342,2972.5814,412885.26,0.95718844,2295948,27.337159,2.6295185,male
56328,Estimates,Senegal,NA,686,2010-2015,50,5,0.010562204,0.051525545,0.94847445,81013.76,4174.2782,395209,0.93773328,1883062.7,23.243739,2.6379621,male
56329,Estimates,Senegal,NA,686,2010-2015,55,5,0.015515761,0.074833284,0.92516672,76839.482,5750.1508,370600.63,0.90822452,1487853.7,19.363141,2.6354046,male
56330,Estimates,Senegal,NA,686,2010-2015,60,5,0.023626803,0.11186646,0.88813354,71089.331,7952.512,336588.58,0.86307818,1117253.1,15.716185,2.6286643,male
56331,Estimates,Senegal,NA,686,2010-2015,65,5,0.036441678,0.16767379,0.83232621,63136.819,10586.39,290502.26,0.78880937,780664.49,12.364647,2.6213008,male
56332,Estimates,Senegal,NA,686,2010-2015,70,5,0.060888389,0.26550933,0.73449067,52550.43,13952.629,229150.9,0.6683962,490162.23,9.3274637,2.5917626,male
56333,Estimates,Senegal,NA,686,2010-2015,75,5,0.10406936,0.4129675,0.5870325,38597.8,15939.637,153163.59,0.50620972,261011.32,6.7623368,2.501486,male
56334,Estimates,Senegal,NA,686,2010-2015,80,5,0.17361996,0.59410196,0.40589804,22658.163,13461.259,77532.9,0.281089170815185,107847.73,4.7597737,2.3436425,male
56335,Estimates,Senegal,NA,686,2010-2015,85,15,0.303379713720587,NA,NA,9196.904,9196.904,30314.829,NA,30314.829,3.2961993,3.2961993,male
56336,Estimates,Sierra Leone,NA,694,2010-2015,0,1,0.1070256,0.099860602,0.9001394,1e5,9986.0602,93305.338,0.88488569,4964527.7,49.645277,0.32959923,male
56337,Estimates,Sierra Leone,NA,694,2010-2015,1,4,0.011810231,0.045808401,0.9541916,90013.94,4123.3946,349137.51,0.95608914,4871222.3,54.116311,1.35212,male
56338,Estimates,Sierra Leone,NA,694,2010-2015,5,5,0.006087662,0.029982009,0.97001799,85890.545,2575.1711,423014.8,0.97640851,4522084.8,52.64939,2.5,male
56339,Estimates,Sierra Leone,NA,694,2010-2015,10,5,0.0034298505,0.017003454,0.98299655,83315.374,1416.6491,413035.25,0.9796503,4099070,49.199443,2.5,male
56340,Estimates,Sierra Leone,NA,694,2010-2015,15,5,0.0051421172,0.025405223,0.97459478,81898.725,2080.6554,404630.1,0.96779043,3686034.8,45.00723,2.6625058,male
56341,Estimates,Sierra Leone,NA,694,2010-2015,20,5,0.007877146,0.038646235,0.96135376,79818.07,3084.6679,391597.14,0.96090494,3281404.7,41.11105,2.5708233,male
56342,Estimates,Sierra Leone,NA,694,2010-2015,25,5,0.0078161206,0.038328934,0.96167107,76733.402,2941.1095,376287.63,0.96106127,2889807.5,37.66036,2.4909539,male
56343,Estimates,Sierra Leone,NA,694,2010-2015,30,5,0.008155605,0.039968348,0.96003165,73792.292,2949.356,361635.47,0.95795879,2513519.9,34.062093,2.5160694,male
