from_fips,to_fips,mi_to_county
06095,06099,70.5684713175557
06095,06071,396.89604413648
06095,48029,1469.88754751788
06095,48453,1486.15717464512
06095,06019,162.800004860982
06095,06007,98.3306379165161
06095,48201,1619.73127643279
06095,53033,637.500618512764
06095,06089,172.359161005811
06095,53053,606.278567737448
06095,06033,71.8666256732776
06095,06083,278.53140495696
06095,06029,268.765781277091
06095,06057,94.8123633508881
06095,41051,503.628040183142
06095,06053,144.20236371266
06095,08041,940.27962656143
06095,41067,506.928684872334
06095,02020,1968.88277524506
06095,06079,215.538977473192
06095,06111,311.952478097632
06095,04019,712.521089146776
06095,06115,76.3483062147541
06097,06041,34.9297697014354
06097,06075,55.843960768926
06097,06001,82.9652909086344
06097,06013,68.5794769374114
06097,06067,86.9704827567017
06097,06037,396.938335646846
06097,06095,57.454579622269
06097,06033,40.2884002572006
06097,06055,33.5179707417317
06097,06085,113.559712464565
06097,06045,67.6735239895472
06097,06073,513.99140728721
06097,06081,83.3196495245029
06097,06061,125.140483795907
06097,06059,442.373289961487
06097,06065,509.843144073589
06097,53033,621.672382470946
06097,04013,684.962999415245
06097,41051,485.451368808757
06097,06113,57.1673480341175
06097,06077,99.738961360422607
06097,06007,106.393579711027
06097,32003,463.824908019721
06097,06023,159.02087955968
06097,32031,228.306992742397
06097,06019,217.649028693117
06097,06017,131.235607059208
06097,06057,128.089590815801
06097,06087,116.853290990084
06097,06053,181.904948296511
06097,06099,125.155432670135
06097,06071,452.464824542898
06097,06089,161.234272586485
06097,48453,1543.45455992727
06097,06079,257.469317246255
06097,41039,372.815164193988
06097,17031,1863.6661263347
06097,06107,278.48330386655
06097,06111,357.767772212162
06097,41067,485.164780615362
06097,53053,589.246239375012
06097,41029,268.400684281349
06097,15003,2395.73693259012
06097,06083,319.701210427811
06097,06103,116.51077375774
06097,48201,1676.89127325986
06097,36047,2578.99025138524
06097,41017,382.458434273355
06097,41047,440.418484088439
06099,06077,29.6621876537792
06099,06047,29.6833960691357
06099,06001,50.197358191655
06099,06085,44.5346260617017
06099,06067,64.0266963526798
06099,06037,278.588855488484
06099,06073,393.794445322123
06099,06019,92.584119211322
06099,06013,57.4164224574674
06099,06109,64.9440835183357
06099,06081,75.7377412164853
06099,06075,111.61625879042
06099,04013,560.081266156826
06099,06059,323.884393821319
06099,06065,385.818588718302
06099,32003,343.737771130999
06099,06053,92.9818806429412
06099,06029,198.470107447411
06099,06061,104.721037040352
06099,06071,327.311501044936
06099,06087,67.0286418041315
06099,48453,1424.67033265667
06099,32031,227.793843797655
06099,06079,153.555297305042
06099,06009,49.6315646921501
06099,06097,125.155432670135
06099,06043,59.6866105271177
06099,06095,70.5684713175557
06099,06107,153.435502038353
06099,06113,91.38313372966
06099,53033,687.465388916594
06099,06039,72.9581858014155
06099,06017,88.2553088686918
06099,06007,148.899013453986
06099,41051,556.531527754584
06099,06083,215.831964614502
06099,48029,1406.72187829837
06099,48439,1375.5007758271
06099,41067,562.601870775447
06099,53053,657.464111415802
06099,17031,1786.08738379994
06099,48113,1403.52805199799
06099,48201,1559.2054166139
06101,06115,25.1401681913022
06101,06067,44.9037477366745
06101,06007,43.9090553845036
06101,06061,52.6198831707286
06101,06113,26.8563796157718
06101,06037,384.87818864704
06101,06011,30.3162605552737
06101,06057,52.9233944250054
06101,06001,96.5212614047779
06101,32031,156.344959655272
06101,06073,498.110227864169
06101,06095,54.5829095656495
06103,06089,44.9397907939231
06103,06007,46.1252048558867
06103,06021,37.2770082385001
06103,06067,125.244054269536
06103,06061,108.924928340487
06105,06089,56.6285510479573
06105,06023,42.7125229120129
06107,06019,60.8520825356904
06107,06029,61.1332973027748
06107,06037,143.556395994022
06107,06031,58.7643610098775
06107,06079,110.158567809052
06107,06073,249.143575253524
06107,06065,233.621098193206
06107,06059,185.433070978795
06107,06067,208.049771361177
06107,06071,174.222672198875
06107,32003,209.945634173759
06107,06085,175.070852429511
06107,06001,198.790961324113
06107,06099,153.435502038353
06107,06053,141.275922592245
06107,04013,408.394174013997
06107,06083,136.765114287061
06107,06077,180.912132864091
06107,06111,130.842183244462
06107,06013,210.158797051347
06107,06039,86.3864760066228
06107,48453,1283.97673909575
06107,06047,126.536887289975
06107,06075,256.41764625237
06107,15003,2572.62748282942
06107,06087,186.899918206257
06107,53053,766.654098716099
06109,06099,64.9440835183357
06109,06009,34.0961500004618
06109,06067,80.3184021596694
06109,06085,109.458466738647
06109,06077,71.4604620281296
06109,06001,109.414611897353
06109,06013,108.446334641701
06109,06037,280.84356757855
06109,06073,389.026109852034
06111,06037,50.9929579243208
06111,06083,53.0395879739627
06111,06073,163.914125037537
06111,06059,90.868829572451
06111,06053,178.994142057846
06111,06029,71.9908178466469
06111,06065,184.430696551507
06111,32003,265.314274767674
06111,04013,387.15823073154
06111,06071,171.360180564909
06111,06085,244.208067880507
06111,06001,275.285282698999
06111,06079,102.864787859867
06111,06075,318.711209707966
06111,53033,918.246616508775
06111,06067,308.150937271566
06111,48453,1281.56047695224
06111,06087,244.173510402361
06111,06019,168.551597118988
06111,06013,291.953463944165
06111,48201,1420.24713554645
06111,15003,2527.76738235196
06111,06081,278.245637539718
06111,41051,792.216701596704
06111,41067,801.201240788503
06111,49035,587.883710671512
06111,06107,130.842183244462
06111,32031,439.503413989461
06111,06097,357.767772212162
06111,36061,2484.93922767031
06111,17031,1777.49451994293
06111,04019,451.690241693437
06111,48113,1289.13532981808
06111,04025,373.93169454651
06111,48085,1295.20291482553
06111,06095,311.952478097632
06111,06007,391.125374247273
06111,48439,1259.8230459849
06111,06061,336.664910891591
06111,48029,1253.22539275165
06111,49049,571.477899731184
06111,53053,890.141225883867
06111,06077,274.387569518177
06111,36047,2486.75486079564
06111,48491,1277.77789849606
06111,51810,2408.11924954508
06111,06039,200.013552170947
06111,08031,868.620653557905
06111,16001,646.802832495131
06111,25017,2608.83601378436
06111,04015,318.643635859301
06111,06099,244.785104164205
06111,08041,865.832140339555
06111,06113,335.769415585575
06111,08069,864.266202714075
06111,04021,457.533878837336
06111,41005,763.68388598721
06111,41017,669.670773772089
06111,53011,808.037475477585
06111,53061,956.0071628032
06111,12095,2252.03323205714
06111,37119,2160.13131317749
06111,48121,1264.25550306153
06111,53035,935.500929305232
06111,41047,750.887732546226
06111,29189,1613.71323608804
06111,41039,691.070817737321
06111,06025,235.452841414511
06111,06031,124.514566985327
06111,08035,856.003861088176
06111,12086,2374.45067296974
06111,15001,2443.28646548294
06111,17097,1791.76618596504
06111,24031,2323.9644486198
06111,08013,851.899014295438
06113,06067,34.2805496639787
06113,06095,28.5374681116103
06113,06001,71.2502680394341
06113,06037,369.924984505496
06113,06061,68.7874708437214
06113,06085,101.435122592971
06113,06075,89.9137834187006
06113,06013,52.5618242913387
06113,06073,484.719286340515
06113,06017,74.1383381399313
06113,06077,61.7601899501555
06113,06081,91.0158840447556
06113,06097,57.1673480341175
06113,06011,38.8485273361532
06113,06007,70.057352431532
06113,06101,26.8563796157718
06113,53033,609.018689755685
06113,06059,415.179578936724
06113,06019,180.717658734057
06113,06065,474.312017827622
06113,04013,641.461116197076
06113,06055,25.7381816255351
06113,06053,171.582143523669
06113,06041,62.9601902509987
06113,32031,182.058216238857
06113,06089,143.994019760895
06113,06087,115.303116021498
06113,06099,91.38313372966
06115,06101,25.1401681913022
06115,06067,56.6578834371254
06115,06061,36.2654888031666
06115,06007,30.6139210739766
06115,06057,30.5779282095669
06115,06113,50.6685140746719
06115,06073,501.046444614465
08001,08031,30.1409836940491
08001,08059,52.468380857539
08001,08005,15.8702822537941
08001,08123,47.1641518056623
08001,08014,38.5587664840885
08001,08013,58.4805401258078
08001,08035,49.3368153374458
08001,08069,81.5304572054752
08001,08041,73.0876530662647
08001,04013,638.524770981782
08001,32003,633.320526899903
08001,06037,861.294966722071
08001,08101,118.01717820721
08001,48141,570.283362496133
08001,06073,836.792952582929
08001,48453,763.769300660289
08001,08087,38.5840095027723
08001,53033,1017.1989965613
08001,08077,228.107219061754
08001,48201,856.756378368817
08001,06071,736.385267671266
08001,48113,645.973747209343
08001,06059,857.184307193575
08001,48439,627.561971210241
08001,56021,99.513486061776
08001,08037,126.541201081049
08001,48029,791.971626577527
08001,17031,881.294290891306
08001,06065,771.69211800849
08001,15003,3387.49285133832
08001,49035,403.859985666332
08001,06067,915.084343974523
08001,08045,191.035269101916
08001,08039,40.5667543765645
08001,08117,97.5061036859831
08003,08105,36.8933171208779
08003,08041,110.68316424545
08003,08101,82.1245580360533
08003,08021,32.5017004680141
08005,08031,30.2810355140856
08005,08035,38.577636378077
08005,08001,15.8702822537941
08005,08059,48.8065060440664
08005,08041,57.4297937064262
08005,04013,627.940611463615
08005,08069,92.9631487560153
08005,08013,64.5516856218436
08005,08123,63.0150121655928
08005,06037,855.297630479266
08005,48201,844.453208411498
08005,08039,25.7290120241775
08005,32003,628.035889284211
08005,06073,828.842814563456
08005,08014,43.7888081530166
08005,53033,1026.81370185817
08005,08101,102.196081510887
08005,48453,750.264736956769
08005,06059,850.413274925927
08005,17031,885.396421594588
08005,48113,634.429454067849
08005,48439,615.622193313905
08005,08077,224.888252771978
08005,08037,125.636315107174
08005,04019,665.552015153948
08005,49035,406.988541511433
08005,08093,82.4457556946383
08005,48085,619.575662289176
08005,15003,3386.03506798045
08005,06065,763.954758635294
08005,36061,1595.931448889
08005,48029,777.77730320654
08005,12011,1658.26863749831
08005,35001,342.141309896473
08005,48141,554.73544598369
08005,08117,96.1037463473626
08005,53053,1027.21786164092
08005,27053,666.024526770591
08005,31055,444.543445661984
08005,41051,1003.31254862179
08005,06071,729.991089018667
08005,48121,598.530560490139
08005,08045,190.438247256735
08005,40109,472.464410169389
08005,12103,1475.69605356345
08005,04021,607.431355513116
08005,08067,250.046410064226
08005,12086,1683.39572291549
08005,56021,115.182129699143
08005,06085,952.759330199491
08005,12031,1430.47699226629
08005,12057,1494.12054548288
08005,11001,1456.22563219236
08005,12095,1518.1395259253
08005,20091,511.164568196216
08005,36047,1598.19335752465
08005,40143,517.990589217841
08005,47037,984.480326616293
08005,06001,957.146714586088
08005,12099,1639.67084015469
08005,39049,1129.32487455716
08005,48157,851.007699687325
08005,08107,151.799420217358
08005,51059,1443.44597879009
08005,06067,915.026291969482
08005,08019,71.2853084266314
08005,08049,99.2046167706373
08005,24031,1443.5004389548
08005,49049,390.274745314727
08005,06075,1015.35869273684
08005,08043,100.83199600297
08005,08087,50.9287122284529
08005,13089,1182.16233734988
08005,13135,1187.07700794407
08005,16001,668.924005872524
08005,29095,535.431855173481
08005,37119,1320.17733420692
08005,08015,123.379467792198
08005,12071,1575.44356088472
08005,13121,1169.08670015205
08005,18097,965.487681415388
08005,25017,1716.0719653664
08005,41067,1034.90363890501
08007,08067,43.7839677046917
08013,08031,35.8029974575056
08013,08123,62.2206573232627
08013,08014,20.764037310361
08013,08069,39.5099733532194
08013,08001,58.4805401258078
08013,08059,36.0477924850205
08013,08005,64.5516856218436
08013,06037,816.096612929833
08013,08041,99.130585659124
08013,08035,58.7237716222744
08013,53033,963.010004155587
08013,06073,797.260226501808
08013,04013,609.381752965417
08013,17031,932.410306686971
08013,06085,899.792295109244
08013,41051,938.766511155219
08013,48453,807.410841486882
08013,06075,960.399850360482
08013,48201,904.887936825896
08013,06059,814.078650209176
08013,08037,75.7774972717781
08013,08117,51.0749779252728
08013,36047,1647.09264654497
08013,25017,1761.11094086473
08013,36061,1644.57510698202
08013,06001,902.937945303589
08013,32003,586.745063647103
08013,48113,696.41111894405
08013,04019,655.295174193993
08013,49035,345.660402099459
08013,56021,91.3565850152214
08013,08067,234.414097354326
08013,08077,179.29465927088
08013,06065,731.615095221755
08013,08045,137.544607515834
08013,35001,355.157942971659
08013,06081,931.563966425616
08013,27053,694.302936338561
08013,08047,17.5674214408058
08013,08049,36.9106160665031
08013,08101,141.580387529074
08013,11001,1508.95204604974
08013,06087,920.843803107284
08013,12011,1722.77022017895
08013,15003,3332.88629017842
08014,08001,38.5587664840885
08014,08013,20.764037310361
08014,08059,27.354903362464
08014,08031,16.0583479898024
08014,08123,54.5427326142698
08014,08005,43.7888081530166
08014,08069,54.017021865991
08014,08041,82.6890524717905
08014,08035,43.8329812224117
08014,04013,614.852724562228
08015,08043,52.1515156982308
08015,08041,96.5775671965955
08015,08059,82.0286702714503
08019,08059,23.715303171639
08019,08031,42.2870574948936
08021,08003,32.5017004680141
08025,08089,30.4621319631016
08029,08077,33.88769597436
08029,08085,37.7039340148581
08031,08005,30.2810355140856
08031,08059,22.8818336042442
08031,08001,30.1409836940491
08031,08035,30.1820277696088
08031,08013,35.8029974575056
08031,08041,67.2699585400168
08031,08069,69.8908861558955
08031,06037,831.453670716451
08031,08123,60.8101593930586
08031,04013,611.976434616789
08031,08014,16.0583479898024
08031,53033,998.784138912334
08031,48453,772.932012882988
08031,17031,911.434999744015
08031,06073,807.83001864511
08031,48201,869.494136328139
08031,32003,603.319083119865
08031,08037,96.7726660012413
08031,48113,660.70542454084
08031,08117,67.5311815731698
08031,06075,986.476164164872
08031,08101,111.926171066599
08031,36061,1622.63996262213
08031,06059,827.615641538879
08031,41051,973.983622164
08031,48141,557.653090679307
08031,48439,641.33892144352
08031,04019,653.164120974828
08031,08077,197.972400589015
08031,36047,1624.98837002895
08031,06001,928.458455996059
08031,35001,339.745096170368
08031,12011,1687.98648211386
08031,27053,684.669004635015
08031,49035,376.760168345817
08031,11001,1484.25169382909
08031,06065,742.611417741393
08031,06085,924.417031788847
08031,13121,1199.3550586271
08031,08045,161.459288769043
08031,08039,51.2135617650925
08031,48029,798.558435499995
08031,56021,106.410907363991
08031,29095,564.841768696743
08031,08093,62.9928328354821
08031,37119,1350.02427970834
08031,22071,1076.85812211771
08031,31055,470.173850268027
08031,51059,1471.53124077942
08031,12086,1712.99582237547
08031,20091,540.732705524141
08031,47037,1014.5344460413
08031,08049,69.0489577034432
08031,08097,114.855566991202
08031,12103,1505.42507312645
08031,15003,3357.75663112598
08031,25017,1741.53722693263
08031,25025,1761.62163122873
08031,29189,775.888908959959
08031,13089,1212.42679298811
08031,40143,547.861545212524
08031,08067,234.097831890584
08031,12095,1548.15357467568
08031,08107,121.849983231283
08031,39049,1157.11777313487
08031,06013,926.024887447192
08031,20173,424.862890032768
08031,40109,501.213045610683
08031,48085,646.490994427561
08031,12057,1523.90715239859
08031,12099,1669.47576195917
08031,36081,1630.61910942776
08031,42101,1569.81390605512
08031,06067,885.873613166266
08031,16001,639.256803776484
08031,08015,104.439322540985
08031,08019,42.2870574948936
08031,42003,1312.21746253401
08031,06071,706.682268428088
08031,06081,956.842877849435
08031,12031,1460.6853231248
08031,39035,1215.98669517163
08031,53053,998.809920688585
08031,39061,1082.91358924529
08031,56025,242.452251894205
08031,08087,66.5072236845158
08031,19153,606.506586971586
08031,24005,1498.52192680738
08031,24031,1471.41296171516
08031,26125,1131.93898848237
08031,26163,1137.15554871557
08031,08043,94.7917356837269
08031,12071,1605.01482574585
08031,06111,868.620653557905
08031,21111,1036.23122243531
08031,23005,1788.5361640156
08031,26081,1024.7201170775
08031,35049,299.461636360816
08031,41067,1005.50477847386
08031,56001,138.711150247957
08035,08005,38.577636378077
08035,08031,30.1820277696088
08035,08059,24.7610685518182
08035,08041,40.5749583302213
08035,08001,49.3368153374458
08035,08039,43.2178528356835
08035,04013,589.649338969961
08035,08069,96.9282509795926
08035,08013,58.7237716222744
08035,08123,89.6707839500304
08035,06037,817.723755082207
08035,53033,1015.64477823222
08035,32003,590.999054013862
08035,48201,848.659747952517
08035,06073,790.414817834267
08035,06059,812.418364390692
08035,48453,749.543147881971
08035,08014,43.8329812224117
08035,17031,921.943994794091
08035,48113,641.776372666912
08035,48439,621.600680338769
08035,04019,628.263560314702
08035,08077,190.554355877769
08035,49035,381.713785000048
08035,06085,919.529363845803
08035,08117,67.7364437894242
08035,48029,773.540718107672
08035,12095,1538.95397838601
08035,48085,628.628330713887
08035,48121,606.196658937622
08035,15003,3352.4508468584
08035,08101,83.2451465868091
08035,12057,1513.35069664327
08035,08049,83.0342213145351
08035,08067,211.640935753382
08037,08045,64.8026392712548
08037,08031,96.7726660012413
08037,08097,30.9248430480579
08037,08059,77.1027812044955
08037,08005,125.636315107174
08037,08001,126.541201081049
08037,08065,34.6891142281406
08037,08077,103.542464670318
08037,08069,95.8007054492998
08037,08013,75.7774972717781
08037,08035,96.5355671694178
08037,08117,29.5638320943291
08037,04013,540.472114764252
08037,08107,60.8986100281085
08039,08035,43.2178528356835
08039,08005,25.7290120241775
08039,08031,51.2135617650925
08039,08041,39.9791668897306
08039,08059,63.107114069214
08041,08031,67.2699585400168
08041,08005,57.4297937064262
08041,08035,40.5749583302213
08041,08101,45.4207900123689
08041,08059,65.0294095526295
08041,04013,583.817806440464
08041,08119,35.3839493023838
08041,08069,136.596667777163
08041,08001,73.0876530662647
08041,48029,732.989482458424
08041,06037,825.999396003414
08041,32003,601.933544460294
08041,15003,3370.76473877725
08041,08013,99.130585659124
08041,48141,497.318145485541
08041,06073,792.975427344274
08041,48201,808.802014022259
08041,08043,54.6546252200456
08041,48027,669.285619778031
08041,08123,119.666183138532
08041,53053,1052.82403940086
08041,06071,699.657924081565
08041,37051,1438.04305737335
08041,53033,1054.13207403065
08041,48439,582.251390356329
08041,48453,709.042822771469
08041,35001,286.260676181161
08041,04019,616.723373270357
08041,12057,1479.67716722212
08041,17031,912.067392790975
08041,06059,818.482999461041
08041,06065,728.947259693952
08041,48113,602.805468336374
08041,47125,950.041260302014
08041,08077,211.885944748387
08041,12086,1667.07574060666
08041,02020,2439.62700220748
08041,12103,1460.68634258291
08041,49035,412.852718308788
08041,12031,1422.44746919223
08041,13215,1183.2883238864
08041,20061,417.197267094513
08041,12095,1506.4035627107
08041,48085,590.234617736943
08041,51059,1461.27081542929
08041,29169,670.873971931013
08041,08039,39.9791668897306
08041,12009,1546.10087372986
08041,41051,1023.70862631118
08041,40031,441.433517482218
08041,45079,1350.67198187702
08041,06085,939.32593612829
08041,13179,1383.40676309993
08041,40109,452.156933844092
08041,48099,638.826298143033
08041,08117,102.143501666682
08041,48121,567.352823330039
08041,04003,562.813500877347
08041,06067,906.469300136776
08041,24003,1497.6777211678
08041,53067,1078.7644667918
08041,02090,2453.52408632172
08041,06083,907.746843845448
08041,08014,82.6890524717905
08041,12091,1160.81962377134
08041,12099,1625.33029409947
08041,36045,1509.90568436421
08041,06029,817.875768693946
08041,12105,1510.21267075851
08041,08067,209.24727883369
08041,56021,170.490833007251
08041,12011,1643.04121420873
08041,40143,506.330576659265
08041,46103,368.267469757917
08041,18097,983.758863975259
08041,20173,391.428612484371
08041,25017,1743.63378007438
08041,53061,1070.4055401802
08041,01089,1031.50744991214
08041,51810,1556.15715374425
08041,08093,67.028963424263
08041,13073,1290.85018691491
08041,04025,531.308112859327
08041,06001,945.592692814599
08041,08037,128.49703836005
08041,13245,1305.3137583223
08041,36061,1619.40252940726
08041,37183,1432.58209312637
08041,41067,1054.76529139779
08041,48355,865.694334116972
08041,48491,687.811036246251
08041,53063,886.323459386131
08041,06111,865.832140339555
08041,12071,1558.93261573515
08041,27053,709.664376784519
08041,37119,1326.07524458171
08041,47037,988.124934158198
08041,01113,1174.20843622929
08041,06053,935.622750905847
08041,13051,1397.42337515063
08041,37085,1429.06179427302
08041,51153,1451.8577975768
08041,04021,559.381281333299
08041,12033,1126.40090444994
08041,12127,1493.75469329794
08041,13153,1247.94704703397
08041,21047,937.350044907122
08041,31055,474.278300773341
08041,36047,1621.34253915905
08041,08003,110.68316424545
08041,08015,96.5775671965955
08041,16001,687.340987628192
08041,24031,1462.14349400979
08041,29095,547.381756096826
08041,31109,437.292661689756
08041,49011,434.138428597532
08041,51149,1485.36681120507
08041,53035,1092.55147679822
08041,11001,1474.32347872738
08041,32031,815.645184979113
08041,48465,647.113429356936
08041,49049,391.086198423534
08041,08073,56.025626251561
08041,13135,1186.04569947954
08041,26125,1134.7716408659
08041,29189,758.3078715651
08041,39049,1148.86650455824
08041,40047,405.745648801783
08041,51041,1462.92430294704
08043,08041,54.6546252200456
08043,08101,54.2047923074933
08043,08015,52.1515156982308
08043,08031,94.7917356837269
08043,08027,24.5736582266743
08045,08077,49.7608790391123
08045,08037,64.8026392712548
08045,08031,161.459288769043
08045,08097,59.2516854641809
08045,08123,197.769395637195
08045,08069,147.804109954779
08045,08059,141.845917393971
08045,08005,190.438247256735
08045,04013,501.379807991686
08045,08001,191.035269101916
08045,08013,137.544607515834
08047,08059,24.2232591863301
08047,08013,17.5674214408058
08049,08059,58.3922701328608
08049,08031,69.0489577034432
08049,08001,94.9374588938521
08049,08069,49.3366043930003
08049,08005,99.2046167706373
08049,08013,36.9106160665031
08051,08031,139.75119796541
08051,08013,133.196859511853
08051,08077,78.2864496455802
08055,08101,42.0613260174118
08059,08031,22.8818336042442
08059,08001,52.468380857539
08059,08005,48.8065060440664
08059,08035,24.7610685518182
08059,08013,36.0477924850205
08059,08014,27.354903362464
08059,08069,75.4302798022589
08059,08041,65.0294095526295
08059,08123,81.0088861792095
08059,04013,589.628520919492
08059,08093,40.9829724807127
08059,06037,808.831092743641
08059,06073,784.948712874507
08059,32003,580.881440944804
08059,48201,873.417753287977
08059,08019,23.715303171639
08059,48453,774.066965628294
08059,53033,991.092850699089
08059,08117,47.5424948460705
08059,08077,176.35059010672
08059,06059,804.836805172617
08059,08101,105.930207536381
08059,04019,631.688837418407
08059,08047,24.2232591863301
08059,17031,933.342231209626
08059,08037,77.1027812044955
08059,48439,646.344009892746
08059,56021,121.847978610848
08059,08039,63.107114069214
08059,08049,58.3922701328608
08059,35001,322.768560453006
08059,48113,666.473110848334
08059,08045,141.845917393971
08059,08067,211.980179438711
08059,49035,360.559314129677
08059,12099,1681.94561950255
08059,08107,110.939922872715
08059,20173,440.137829259498
08059,41067,994.701822932272
08059,06085,903.953067554141
08059,15003,3337.23296333877
08059,41051,963.384954019226
08059,48029,797.652401484466
08059,48339,845.003661495452
08059,06065,719.734788027988
08059,06067,866.391799833363
08059,08043,78.6988941528916
08059,08015,82.0286702714503
08059,36061,1644.2489603891
08059,06001,908.363930524347
08059,12009,1600.94918946427
08059,12071,1616.73540815766
08059,27053,707.502108280346
08059,02020,2374.59762939157
08059,08051,116.86942409287
08065,08037,34.6891142281406
08065,08117,30.9386067318814
08067,35045,59.9207201694459
08067,08083,41.695003147198904
08067,04013,378.09594856419
08067,08031,234.097831890584
08067,35001,167.552191979654
08067,08069,265.373336441332
08067,08005,250.046410064226
08067,08013,234.414097354326
08067,08059,211.980179438711
08067,08007,43.7839677046917
08067,04001,160.418753731646
08067,06037,621.841536831729
08067,08077,124.358959234775
08067,08001,260.430499615404
08069,08123,58.0934414459873
08069,08013,39.5099733532194
08069,08031,69.8908861558955
08069,08001,81.5304572054752
08069,08059,75.4302798022589
08069,08005,92.9631487560153
08069,08041,136.596667777163
08069,56021,61.077333201605
08069,04013,636.151248682675
08069,08035,96.9282509795926
08069,08014,54.017021865991
08069,06073,816.449673820444
08069,53033,936.061356719268
08069,06037,830.120261205675
08069,08077,194.620520830084
08069,32003,599.965709986849
08069,56001,70.3743897390158
08069,48201,937.405976853584
08069,48453,842.336821880467
08069,08117,79.8894089164266
08069,08037,95.8007054492998
08069,06059,830.135221341714
08069,08107,79.8607456253488
08069,04019,685.497543728628
08069,08067,265.373336441332
08069,49035,337.550274377695
08069,35001,392.910149656068
08069,08087,92.3025681578142
08069,08045,147.804109954779
08069,17031,928.367539957511
08069,56025,172.762371616457
08069,08101,180.167197124349
08069,31055,488.291837776865
08069,48121,691.317507653435
08069,48439,708.565217398767
08069,06001,903.178210725153
08071,08101,63.695636994895
08075,08069,125.365223537358
08075,08123,68.8351644458656
08077,08045,49.7608790391123
08077,08031,197.972400589015
08077,08001,228.107219061754
08077,08059,176.35059010672
08077,08029,33.88769597436
08077,08005,224.888252771978
08077,08123,241.107106085476
08077,08085,43.2247012655887
08077,08069,194.620520830084
08077,04013,451.79913113179
08077,08041,211.885944748387
08077,08035,190.554355877769
08077,08013,179.29465927088
08077,32003,407.466233309696
08077,08103,67.3096074949556
08077,06037,637.002457254007
08077,49035,216.097534191665
08077,08037,103.542464670318
08081,08077,108.269963307737
08081,08107,64.3362056682808
08083,35045,59.0310078759618
08083,08067,41.695003147198904
08083,08077,116.405723694798
08085,08077,43.2247012655887
08085,08029,37.7039340148581
08085,08031,203.902364892008
08085,04013,422.61346025128603
08085,08091,32.4526240389242
08085,08041,203.658610294276
08085,08059,181.15015979507
08087,08123,36.4846761209559
08087,08001,38.5840095027723
08087,08005,50.9287122284529
08087,08031,66.5072236845158
08087,08075,49.5305111161484
08089,08101,46.2800714060884
08089,08041,78.4539904937427
08089,08011,35.2441469122479
08091,08085,32.4526240389242
08093,08059,40.9829724807127
08093,08031,62.9928328354821
08093,08117,41.3109959730394
08093,08005,82.4457556946383
08093,08041,67.028963424263
08097,08037,30.9248430480579
08097,08045,59.2516854641809
08097,08031,114.855566991202
08099,08101,115.051142580693
08101,08041,45.4207900123689
08101,08031,111.926171066599
08101,08005,102.196081510887
08101,08043,54.2047923074933
08101,08001,118.01717820721
08101,08059,105.930207536381
08101,08089,46.2800714060884
08101,08069,180.167197124349
08101,04013,558.712440936602
08101,08035,83.2451465868091
08101,08071,63.695636994895
08101,08123,164.894651545377
08101,08013,141.580387529074
08101,08055,42.0613260174118
08101,32003,594.43972015748
08103,08077,67.3096074949556
08105,08003,36.8933171208779
08105,08109,39.5206953484681
08107,08031,121.849983231283
08107,08069,79.8607456253488
08107,08081,64.3362056682808
08107,08059,110.939922872715
08107,08013,87.8330334581976
08109,08105,39.5206953484681
08113,08085,29.307402104333
08113,08031,225.906896457223
08113,08013,217.173133895358
08117,08031,67.5311815731698
08117,08059,47.5424948460705
08117,08005,96.1037463473626
08117,08093,41.3109959730394
08117,08069,79.8894089164266
08117,08041,102.143501666682
08117,08013,51.0749779252728
08117,08037,29.5638320943291
08117,08035,67.7364437894242
08117,08065,30.9386067318814
08119,08041,35.3839493023838
08119,08059,49.4800116370958
08123,08069,58.0934414459873
08123,08001,47.1641518056623
08123,08013,62.2206573232627
08123,08031,60.8101593930586
08123,08059,81.0088861792095
08123,08005,63.0150121655928
08123,08041,119.666183138532
08123,56021,52.9339522237164
08123,08014,54.5427326142698
08123,04013,669.251137535784
08123,08035,89.6707839500304
08123,08087,36.4846761209559
08123,08077,241.107106085476
08123,06073,859.396194915903
08123,32003,648.547901996144
08123,06037,878.077107313238
08123,08075,68.8351644458656
08123,08045,197.769395637195
08123,48201,895.535796421193
09001,09009,25.6377401990786
09001,36061,44.3096217065688
09001,36119,20.3894685470291
09001,09005,39.5425745918305
09001,36047,51.0675777868612
09001,09003,51.6704945057599
09001,12099,1085.25277505578
09001,36081,46.4030430920403
09001,36005,36.4570458617199
09001,06037,2473.40504760712
09001,25025,142.941818166667
09001,48453,1553.51109539279
09001,25017,133.248537680986
09001,12011,1115.23979161325
09001,34017,50.5630108692835
09001,17031,738.771038947658
09001,36059,36.3424372666105
09001,48201,1459.95088180512
09001,12086,1153.72703951178
09001,09007,45.9801982381049
09001,36079,23.9467080011733
09001,12095,986.358757971127
09001,36103,40.2555875465212
09001,37119,578.34723605295
09001,06073,2431.18861315266
09001,06075,2623.69420134845
09001,11001,251.034100308527
09001,12021,1140.28783718174
09001,04013,2198.97782418463
09001,12071,1124.31923315612
09001,12057,1051.35987629754
09001,25021,130.226230472523
09001,34003,41.275793931159
09001,09011,67.7683689727692
09001,42101,125.193384319014
09001,36027,41.2118032775437
09001,34023,76.9969099988585
09001,37183,471.80316503863
09001,48113,1412.12086287849
09001,06059,2463.54333886352
09001,53033,2392.90676050621
09001,45019,685.552606809656
09001,12115,1096.63822105224
09001,44007,102.577667217105
